,target_default,risk_rate,credit_limit,income,n_defaulted_loans,n_issues,ok_since,n_bankruptcies,external_data_provider_credit_checks_last_year,external_data_provider_credit_checks_last_month,external_data_provider_credit_checks_last_2_year,score_rating,score_rating_enc,risk_score,y_target
233,0,0.35,25647.0,22023.85,0.0,10.0,32.0,0.0,2.0,2,0.0,medium,3,0.557187659027365,1
234,1,0.32,25647.0,43021.61,0.0,10.0,10.0,0.0,1.0,3,2.0,low,2,0.5197996036202535,1
235,0,0.3,25647.0,60030.65,0.0,10.0,32.0,0.0,2.0,0,0.0,low,2,0.5197996036202535,1
236,0,0.22,34973.0,98029.41,0.0,14.0,16.0,0.0,1.0,3,0.0,low,2,0.46548071967725424,0
237,0,0.31,25647.0,40034.5,0.0,10.0,39.0,0.0,2.0,2,0.0,low,2,0.5197996036202535,1
238,0,0.36,25647.0,55036.18,0.0,10.0,32.0,0.0,0.0,2,0.0,low,2,0.557187659027365,1
239,0,0.23,22273.0,40019.41,0.0,8.0,35.0,0.0,1.0,0,0.0,low,2,0.46548071967725424,0
240,1,0.4,5175.0,72010.28,0.0,8.0,32.0,0.0,2.0,3,2.0,low,2,0.557187659027365,1
241,1,0.09,25647.0,35036.02,0.0,10.0,32.0,0.0,0.0,1,2.0,medium,3,0.31694586105783434,0
242,0,0.27,68998.0,140016.73,0.0,12.0,32.0,0.0,0.0,0,0.0,low,2,0.46548071967725424,0
243,1,0.35,31901.0,70020.47,0.0,7.0,34.0,0.0,1.0,3,0.0,low,2,0.557187659027365,1
244,0,0.16,0.0,30021.83,0.0,6.0,32.0,0.0,2.0,0,0.0,low,2,0.3868718033895916,0
245,0,0.27,25647.0,68719.35,0.0,10.0,5.0,0.0,2.0,1,2.0,low,2,0.46548071967725424,0
246,0,0.32,25647.0,95651.86,0.0,10.0,45.0,0.0,1.0,3,2.0,good,1,0.5197996036202535,1
247,0,0.09,27556.0,92020.91,0.0,5.0,32.0,0.0,2.0,2,0.0,low,2,0.31694586105783434,0
248,1,0.28,11922.0,81018.88,0.0,6.0,32.0,0.0,0.0,0,2.0,low,2,0.4051395622015246,0
249,0,0.23,25647.0,60020.45,0.0,10.0,7.0,0.0,1.0,0,2.0,low,2,0.46548071967725424,0
250,0,0.24,21458.0,90027.94,0.0,11.0,43.0,1.0,1.0,2,2.0,low,2,0.46548071967725424,0
251,0,0.22,36610.0,47011.74,0.0,18.0,34.0,0.0,2.0,3,0.0,medium,3,0.46548071967725424,0
252,1,0.15,0.0,35015.45,0.0,11.0,19.0,0.0,1.0,3,0.0,low,2,0.31694586105783434,0
253,0,0.42,25647.0,92015.99,0.0,10.0,32.0,0.0,0.0,1,0.0,low,2,0.5941942313235472,1
254,0,0.25,45276.0,105031.78,0.0,16.0,10.0,0.0,1.0,2,0.0,medium,3,0.46548071967725424,0
255,1,0.11,25647.0,32026.34,0.0,15.0,16.0,0.0,1.0,0,2.0,low,2,0.31694586105783434,0
256,0,0.12,16000.0,50019.54,0.0,10.0,32.0,1.0,2.0,3,2.0,low,2,0.31694586105783434,0
257,0,0.24,25647.0,45014.73,0.0,10.0,32.0,0.0,2.0,2,2.0,medium,3,0.46548071967725424,0
258,0,0.36,44640.0,66270.04,0.0,9.0,36.0,0.0,1.0,1,0.0,medium,3,0.557187659027365,1
259,0,0.33,25647.0,77038.19,0.0,11.0,29.0,0.0,2.0,0,0.0,low,2,0.5197996036202535,1
260,0,0.19,35992.0,33042.56,0.0,12.0,32.0,0.0,2.0,0,2.0,medium,3,0.46548071967725424,0
261,0,0.2,16575.0,77010.65,0.0,7.0,32.0,0.0,2.0,2,0.0,low,2,0.46548071967725424,0
262,0,0.35,42166.0,35015.71,0.0,19.0,32.0,0.0,0.0,0,2.0,medium,3,0.557187659027365,1
263,1,0.15,25447.0,135029.16,0.0,8.0,32.0,0.0,1.0,3,2.0,low,2,0.31694586105783434,0
264,0,0.41,25647.0,126010.72,0.0,10.0,21.0,0.0,0.0,2,2.0,low,2,0.557187659027365,1
265,1,0.32,59538.0,100038.31,0.0,12.0,32.0,0.0,2.0,0,0.0,medium,3,0.5197996036202535,1
266,0,0.53,35574.0,45014.58,0.0,7.0,29.0,0.0,2.0,0,0.0,medium,3,0.5941942313235472,1
267,0,0.36,16363.0,98024.34,0.0,5.0,55.0,0.0,1.0,1,2.0,low,2,0.557187659027365,1
268,0,0.2,25647.0,35424.69,0.0,10.0,32.0,0.0,1.0,0,2.0,low,2,0.46548071967725424,0
269,1,0.45,15958.0,45021.79,0.0,16.0,32.0,0.0,0.0,0,0.0,medium,3,0.5941942313235472,1
270,1,0.19,25647.0,69012.14,0.0,10.0,38.0,0.0,0.0,0,0.0,medium,3,0.46548071967725424,0
271,0,0.25,25647.0,62236.54,0.0,10.0,32.0,0.0,0.0,3,0.0,good,1,0.46548071967725424,0
272,0,0.27,36441.0,90022.04,0.0,10.0,18.0,0.0,2.0,2,0.0,low,2,0.46548071967725424,0
273,0,0.27,26774.0,75026.07,0.0,15.0,62.0,0.0,1.0,3,2.0,low,2,0.46548071967725424,0
274,0,0.28,30311.0,37032.62,0.0,9.0,32.0,0.0,2.0,3,2.0,good,1,0.46548071967725424,0
275,0,0.29,51179.0,95013.23,0.0,24.0,6.0,0.0,0.0,3,2.0,medium,3,0.6023187307274919,1
276,0,0.24,4600.0,25008.81,0.0,4.0,32.0,0.0,1.0,3,2.0,low,2,0.4051395622015246,0
277,0,0.47,51565.0,223025.5,0.0,13.0,17.0,0.0,2.0,3,2.0,medium,3,0.5941942313235472,1
278,0,0.24,40497.0,82021.95,0.0,20.0,32.0,0.0,1.0,1,2.0,low,2,0.46548071967725424,0
279,0,0.33,41765.0,108027.24,0.0,19.0,44.0,0.0,0.0,0,0.0,low,2,0.5197996036202535,1
280,0,0.48,33540.0,80025.99,0.0,12.0,32.0,0.0,0.0,0,2.0,low,2,0.5941942313235472,1
281,0,0.31,5776.0,33310.48,0.0,5.0,58.0,0.0,1.0,1,2.0,medium,3,0.5197996036202535,1
282,0,0.21,28254.0,70035.77,0.0,9.0,32.0,0.0,0.0,0,0.0,low,2,0.46548071967725424,0
283,0,0.24,38454.0,80017.17,0.0,20.0,32.0,0.0,1.0,3,2.0,low,2,0.46548071967725424,0
284,0,0.27,25647.0,40021.92,0.0,10.0,32.0,0.0,1.0,1,0.0,low,2,0.46548071967725424,0
285,0,0.3,25306.0,41024.0,0.0,12.0,15.0,0.0,2.0,3,2.0,medium,3,0.5197996036202535,1
286,0,0.54,55896.0,85019.07,0.0,5.0,32.0,0.0,0.0,0,2.0,low,2,0.5941942313235472,1
287,0,0.41,2500.0,39020.28,0.0,5.0,32.0,0.0,2.0,2,2.0,low,2,0.557187659027365,1
288,0,0.09,37777.0,72520.01,0.0,10.0,32.0,0.0,2.0,1,2.0,low,2,0.31694586105783434,0
289,1,0.27,0.0,30021.11,0.0,10.0,16.0,0.0,0.0,2,0.0,low,2,0.46548071967725424,0
290,0,0.19,25647.0,60019.74,0.0,10.0,32.0,0.0,2.0,3,0.0,low,2,0.46548071967725424,0
291,0,0.28,25647.0,30019.81,0.0,15.0,32.0,0.0,1.0,0,0.0,medium,3,0.46548071967725424,0
292,0,0.27,78634.0,97016.87,0.0,11.0,32.0,0.0,2.0,3,0.0,low,2,0.46548071967725424,0
293,0,0.24,0.0,51617.52,0.0,7.0,27.0,0.0,2.0,3,0.0,low,2,0.46548071967725424,0
294,1,0.46,41208.0,50035.56,0.0,17.0,32.0,0.0,1.0,0,2.0,low,2,0.5941942313235472,1
295,0,0.27,19362.0,28021.89,0.0,6.0,32.0,0.0,1.0,1,2.0,medium,3,0.4051395622015246,0
296,0,0.18,15723.0,84018.87,0.0,19.0,32.0,0.0,2.0,1,2.0,low,2,0.46548071967725424,0
297,1,0.18,48317.0,47610.22,0.0,14.0,78.0,0.0,1.0,2,2.0,medium,3,0.46548071967725424,0
298,1,0.42,16800.0,200029.26,0.0,16.0,11.0,0.0,0.0,2,2.0,medium,3,0.5941942313235472,1
299,1,0.53,25647.0,26419.31,0.0,10.0,70.0,0.0,2.0,0,2.0,low,2,0.5941942313235472,1
300,0,0.49,26914.0,74006.1,0.0,8.0,73.0,0.0,2.0,0,0.0,low,2,0.5941942313235472,1
301,0,0.28,53936.0,78034.91,0.0,12.0,32.0,0.0,2.0,2,2.0,medium,3,0.46548071967725424,0
302,0,0.34,0.0,30021.09,0.0,5.0,32.0,0.0,1.0,0,0.0,low,2,0.5197996036202535,1
303,0,0.45,12342.0,90511.2,0.0,16.0,32.0,0.0,1.0,3,0.0,low,2,0.5941942313235472,1
304,0,0.47,35405.0,37137.84,0.0,7.0,32.0,0.0,1.0,0,2.0,medium,3,0.5941942313235472,1
305,1,0.42,25647.0,42016.11,0.0,10.0,32.0,0.0,2.0,1,0.0,medium,3,0.5941942313235472,1
306,0,0.27,30971.0,48934.89,0.0,4.0,32.0,0.0,2.0,1,0.0,low,2,0.4051395622015246,0
307,0,0.3,25647.0,106020.27,0.0,12.0,21.0,0.0,2.0,2,0.0,good,1,0.5197996036202535,1
308,0,0.17,25647.0,27884.78,0.0,10.0,32.0,0.0,0.0,0,0.0,low,2,0.3868718033895916,0
309,0,0.25,25647.0,61025.86,0.0,5.0,62.0,1.0,2.0,1,2.0,low,2,0.4051395622015246,0
310,0,0.22,36062.0,79542.84,0.0,13.0,39.0,1.0,0.0,1,2.0,low,2,0.46548071967725424,0
311,0,0.31,25647.0,35020.0,0.0,10.0,32.0,0.0,0.0,2,0.0,low,2,0.5197996036202535,1
312,0,0.31,13365.0,200014.0,0.0,9.0,29.0,0.0,2.0,0,0.0,low,2,0.5197996036202535,1
313,0,0.3,35909.0,42024.63,0.0,9.0,55.0,1.0,1.0,0,2.0,low,2,0.5197996036202535,1
314,0,0.09,25647.0,62416.65,0.0,10.0,9.0,0.0,1.0,2,2.0,good,1,0.31694586105783434,0
315,0,0.38,74562.0,124025.38,0.0,10.0,32.0,0.0,2.0,0,0.0,low,2,0.557187659027365,1
316,0,0.3,25647.0,126517.2,0.0,10.0,22.0,0.0,2.0,3,2.0,low,2,0.5197996036202535,1
317,0,0.17,60256.0,126005.12,0.0,16.0,32.0,0.0,2.0,3,0.0,low,2,0.3868718033895916,0
318,0,0.23,0.0,105019.37,0.0,5.0,32.0,0.0,1.0,2,0.0,medium,3,0.4051395622015246,0
319,0,0.2,79019.0,105029.31,0.0,17.0,31.0,0.0,2.0,3,0.0,medium,3,0.46548071967725424,0
320,0,0.22,8321.0,18023.18,0.0,6.0,32.0,0.0,2.0,3,2.0,medium,3,0.4051395622015246,0
321,0,0.46,21456.0,54017.71,0.0,10.0,32.0,0.0,0.0,2,2.0,low,2,0.5941942313235472,1
322,0,0.34,25647.0,18019.93,0.0,10.0,34.0,0.0,0.0,0,2.0,low,2,0.5197996036202535,1
323,0,0.16,11389.0,40023.42,0.0,15.0,56.0,0.0,2.0,3,2.0,low,2,0.3868718033895916,0
324,0,0.37,0.0,47040.66,0.0,12.0,36.0,0.0,0.0,2,0.0,low,2,0.557187659027365,1
325,0,0.29,12328.0,52013.85,0.0,4.0,32.0,0.0,2.0,2,0.0,low,2,0.5197996036202535,1
326,0,0.26,19900.0,50021.09,0.0,9.0,32.0,0.0,0.0,3,2.0,low,2,0.46548071967725424,0
327,0,0.1,0.0,50979.54,0.0,5.0,32.0,0.0,2.0,3,0.0,medium,3,0.31694586105783434,0
328,0,0.44,0.0,16013.95,0.0,9.0,30.0,0.0,0.0,0,2.0,low,2,0.5941942313235472,1
329,1,0.16,11016.0,125019.79,0.0,8.0,38.0,0.0,2.0,0,2.0,low,2,0.3868718033895916,0
330,1,0.36,0.0,41023.68,0.0,15.0,80.0,0.0,2.0,0,0.0,low,2,0.557187659027365,1
331,1,0.23,61796.0,68025.92,0.0,12.0,12.0,0.0,0.0,3,2.0,low,2,0.46548071967725424,0
332,1,0.24,18375.0,48037.6,0.0,12.0,32.0,0.0,1.0,0,2.0,good,1,0.46548071967725424,0
333,0,0.49,32594.0,62984.51,0.0,9.0,34.0,0.0,2.0,2,0.0,excellent,0,0.5941942313235472,1
334,0,0.23,25647.0,45035.26,0.0,10.0,32.0,0.0,0.0,0,0.0,low,2,0.46548071967725424,0
335,0,0.24,25647.0,50030.34,0.0,10.0,76.0,1.0,2.0,2,2.0,low,2,0.46548071967725424,0
336,0,0.19,25647.0,72014.38,0.0,10.0,32.0,0.0,0.0,0,2.0,medium,3,0.46548071967725424,0
337,0,0.19,139311.0,65038.39,0.0,14.0,32.0,0.0,0.0,1,0.0,low,2,0.46548071967725424,0
338,0,0.22,26948.0,52030.17,0.0,8.0,34.0,0.0,2.0,3,2.0,good,1,0.46548071967725424,0
339,0,0.46,32267.0,47616.0,0.0,10.0,32.0,0.0,0.0,3,0.0,low,2,0.5941942313235472,1
340,1,0.21,0.0,35033.7,0.0,4.0,32.0,0.0,0.0,1,2.0,low,2,0.4051395622015246,0
341,0,0.44,25647.0,65015.42,0.0,10.0,14.0,0.0,0.0,0,2.0,medium,3,0.5941942313235472,1
342,0,0.29,61385.0,120018.81,0.0,10.0,11.0,0.0,1.0,1,0.0,medium,3,0.5197996036202535,1
343,1,0.21,25647.0,65036.92,0.0,10.0,52.0,0.0,0.0,1,0.0,medium,3,0.46548071967725424,0
344,0,0.14,35554.0,46016.94,0.0,12.0,20.0,0.0,0.0,0,0.0,excellent,0,0.31694586105783434,0
345,1,0.23,315049.0,250029.74,0.0,25.0,32.0,0.0,1.0,0,0.0,low,2,0.46548071967725424,0
346,0,0.25,0.0,57023.54,0.0,7.0,32.0,0.0,2.0,1,0.0,low,2,0.46548071967725424,0
347,0,0.24,53206.0,46022.05,0.0,17.0,34.0,0.0,1.0,2,0.0,low,2,0.46548071967725424,0
348,0,0.21,13816.0,120023.74,0.0,9.0,68.0,0.0,1.0,0,2.0,low,2,0.46548071967725424,0
349,1,0.26,25647.0,32532.32,0.0,10.0,32.0,0.0,2.0,3,0.0,low,2,0.46548071967725424,0
350,0,0.3,112151.0,48476.14,0.0,18.0,32.0,0.0,2.0,3,0.0,good,1,0.5197996036202535,1
351,0,0.25,25647.0,60019.77,0.0,16.0,18.0,0.0,2.0,3,2.0,medium,3,0.46548071967725424,0
352,0,0.25,25647.0,86003.48,0.0,10.0,32.0,0.0,1.0,2,0.0,medium,3,0.46548071967725424,0
353,1,0.27,22663.0,65024.44,1.0,10.0,10.0,0.0,2.0,1,2.0,low,2,0.46548071967725424,0
354,1,0.44,25647.0,42020.14,0.0,10.0,32.0,0.0,2.0,3,0.0,medium,3,0.5941942313235472,1
355,0,0.26,25647.0,56034.75,0.0,10.0,32.0,0.0,2.0,2,2.0,low,2,0.46548071967725424,0
356,1,0.05,145623.0,156019.3,0.0,12.0,32.0,0.0,0.0,2,2.0,low,2,0.31694586105783434,0
357,0,0.47,22766.0,27073.96,0.0,6.0,32.0,0.0,1.0,0,0.0,medium,3,0.5941942313235472,1
358,1,0.43,5803.0,74812.51,0.0,13.0,24.0,1.0,1.0,1,2.0,medium,3,0.5941942313235472,1
359,0,0.38,25647.0,65018.26,0.0,10.0,32.0,1.0,1.0,0,0.0,low,2,0.557187659027365,1
360,0,0.28,25647.0,20013.62,0.0,10.0,32.0,0.0,2.0,0,2.0,low,2,0.46548071967725424,0
361,0,0.27,89488.0,80035.48,0.0,20.0,32.0,0.0,1.0,0,2.0,medium,3,0.46548071967725424,0
362,0,0.38,25647.0,80045.93,0.0,10.0,46.0,0.0,1.0,3,0.0,low,2,0.557187659027365,1
363,0,0.12,20595.0,90024.12,0.0,11.0,32.0,0.0,1.0,3,0.0,low,2,0.31694586105783434,0
364,0,0.32,26926.0,40023.38,0.0,10.0,32.0,1.0,2.0,1,2.0,medium,3,0.5197996036202535,1
365,1,0.23,4831.0,17018.35,0.0,7.0,32.0,0.0,0.0,2,0.0,low,2,0.46548071967725424,0
366,0,0.38,42684.0,48015.57,0.0,12.0,32.0,1.0,1.0,0,0.0,medium,3,0.557187659027365,1
367,0,0.31,12770.0,80026.64,0.0,20.0,37.0,0.0,2.0,3,2.0,low,2,0.6023187307274919,1
368,0,0.44,20722.0,31020.64,0.0,16.0,32.0,0.0,1.0,2,0.0,medium,3,0.5941942313235472,1
369,0,0.2,25647.0,102027.66,0.0,10.0,8.0,0.0,2.0,3,0.0,low,2,0.46548071967725424,0
370,0,0.16,26378.0,64017.27,0.0,10.0,31.0,0.0,0.0,2,0.0,low,2,0.3868718033895916,0
371,1,0.44,0.0,60018.5,0.0,10.0,3.0,0.0,0.0,2,0.0,low,2,0.5941942313235472,1
372,1,0.27,89477.0,95034.44,0.0,12.0,10.0,0.0,0.0,2,2.0,medium,3,0.46548071967725424,0
373,1,0.22,25647.0,87245.62,0.0,10.0,41.0,1.0,1.0,0,2.0,low,2,0.46548071967725424,0
374,0,0.31,25647.0,130017.53,0.0,10.0,32.0,0.0,2.0,0,2.0,low,2,0.5197996036202535,1
375,1,0.16,25647.0,128032.81,0.0,10.0,32.0,0.0,1.0,3,0.0,low,2,0.3868718033895916,0
376,1,0.16,20216.0,35008.22,0.0,15.0,9.0,0.0,2.0,3,0.0,low,2,0.3868718033895916,0
377,1,0.2,8769.0,30226.45,0.0,12.0,32.0,1.0,1.0,1,2.0,good,1,0.46548071967725424,0
378,0,0.27,85877.0,84929.34,0.0,10.0,32.0,0.0,0.0,0,2.0,good,1,0.46548071967725424,0
379,0,0.22,52687.0,70035.45,0.0,10.0,32.0,0.0,1.0,0,0.0,low,2,0.46548071967725424,0
380,0,0.52,25647.0,140016.44,0.0,16.0,36.0,0.0,2.0,2,2.0,good,1,0.5941942313235472,1
381,0,0.43,46824.0,80012.42,0.0,18.0,32.0,0.0,1.0,0,0.0,low,2,0.5941942313235472,1
382,0,0.3,46253.0,39924.31,0.0,6.0,32.0,1.0,1.0,2,2.0,medium,3,0.5197996036202535,1
383,0,0.36,10253.0,81311.35,0.0,8.0,28.0,0.0,0.0,1,2.0,low,2,0.557187659027365,1
384,0,0.31,25647.0,103023.58,0.0,10.0,12.0,0.0,1.0,1,0.0,low,2,0.5197996036202535,1
385,0,0.28,4000.0,41011.98,0.0,9.0,32.0,0.0,1.0,3,0.0,medium,3,0.46548071967725424,0
386,1,0.43,10392.0,90020.79,0.0,12.0,19.0,0.0,1.0,2,2.0,good,1,0.5941942313235472,1
387,0,0.18,29183.0,175015.4,0.0,10.0,8.0,0.0,2.0,3,0.0,low,2,0.46548071967725424,0
388,0,0.52,64188.0,114191.97,0.0,15.0,10.0,0.0,0.0,3,0.0,medium,3,0.5941942313235472,1
389,0,0.23,3405.0,70024.62,0.0,5.0,32.0,1.0,2.0,2,0.0,low,2,0.4051395622015246,0
390,0,0.19,25647.0,50022.74,0.0,10.0,32.0,0.0,2.0,0,0.0,low,2,0.46548071967725424,0
391,0,0.32,25647.0,61211.81,0.0,10.0,70.0,0.0,1.0,2,0.0,low,2,0.5197996036202535,1
392,0,0.35,0.0,29026.52,0.0,5.0,32.0,1.0,0.0,0,2.0,low,2,0.557187659027365,1
393,0,0.41,25926.0,77025.21,0.0,16.0,52.0,0.0,0.0,2,0.0,good,1,0.557187659027365,1
394,0,0.36,13004.0,23249.32,0.0,8.0,32.0,0.0,2.0,1,2.0,medium,3,0.557187659027365,1
395,0,0.37,0.0,55204.78,0.0,4.0,32.0,0.0,1.0,3,0.0,low,2,0.557187659027365,1
396,0,0.5,25647.0,108008.32,0.0,10.0,20.0,0.0,0.0,0,0.0,low,2,0.5941942313235472,1
397,1,0.24,62863.0,75026.32,0.0,17.0,32.0,0.0,1.0,3,0.0,low,2,0.46548071967725424,0
398,0,0.3,15000.0,50010.49,0.0,18.0,15.0,0.0,2.0,0,0.0,excellent,0,0.5197996036202535,1
399,0,0.25,5000.0,52035.69,0.0,9.0,36.0,0.0,0.0,1,0.0,low,2,0.46548071967725424,0
400,0,0.44,19263.0,60021.64,0.0,9.0,32.0,1.0,1.0,3,2.0,low,2,0.5941942313235472,1
401,0,0.33,0.0,39810.27,0.0,7.0,32.0,0.0,2.0,0,2.0,low,2,0.5197996036202535,1
402,0,0.2,25647.0,39934.39,0.0,10.0,32.0,0.0,2.0,3,2.0,medium,3,0.46548071967725424,0
403,0,0.36,4000.0,85025.59,0.0,7.0,14.0,0.0,1.0,1,0.0,low,2,0.557187659027365,1
404,0,0.34,55539.0,80029.64,0.0,9.0,8.0,0.0,2.0,3,2.0,low,2,0.5197996036202535,1
405,0,0.13,25647.0,50041.41,0.0,10.0,32.0,0.0,2.0,3,2.0,low,2,0.31694586105783434,0
406,0,0.19,113406.0,74022.2,0.0,24.0,16.0,0.0,0.0,1,2.0,medium,3,0.46548071967725424,0
407,0,0.2,22625.0,55025.42,0.0,14.0,53.0,0.0,0.0,1,2.0,low,2,0.46548071967725424,0
408,0,0.27,0.0,60015.85,0.0,8.0,32.0,0.0,1.0,1,2.0,low,2,0.46548071967725424,0
409,1,0.2,136416.0,101030.22,0.0,20.0,32.0,0.0,1.0,3,0.0,low,2,0.46548071967725424,0
410,0,0.27,44017.0,43010.58,0.0,8.0,32.0,1.0,1.0,3,0.0,medium,3,0.46548071967725424,0
411,0,0.36,46004.0,115023.35,0.0,11.0,12.0,0.0,2.0,3,0.0,low,2,0.557187659027365,1
412,0,0.13,25000.0,80042.33,0.0,15.0,32.0,0.0,1.0,3,2.0,low,2,0.31694586105783434,0
413,1,0.23,20470.0,85022.4,0.0,12.0,32.0,0.0,2.0,1,2.0,low,2,0.46548071967725424,0
414,0,0.24,25647.0,35035.26,0.0,10.0,70.0,0.0,1.0,1,2.0,medium,3,0.46548071967725424,0
415,0,0.39,25647.0,281046.62,0.0,10.0,32.0,0.0,0.0,3,0.0,low,2,0.557187659027365,1
416,0,0.37,36286.0,90019.85,0.0,13.0,32.0,0.0,0.0,1,2.0,low,2,0.557187659027365,1
417,0,0.35,0.0,41013.7,0.0,11.0,32.0,0.0,0.0,3,2.0,low,2,0.557187659027365,1
418,0,0.32,0.0,30033.41,0.0,9.0,32.0,0.0,2.0,1,0.0,low,2,0.5197996036202535,1
419,0,0.29,15597.0,38011.09,0.0,13.0,32.0,1.0,0.0,0,2.0,low,2,0.5197996036202535,1
420,0,0.32,35267.0,58036.39,0.0,15.0,7.0,0.0,1.0,1,0.0,medium,3,0.5197996036202535,1
421,0,0.72,67266.0,74640.39,0.0,13.0,23.0,0.0,0.0,1,0.0,medium,3,0.5941942313235472,1
422,0,0.15,25647.0,58020.92,0.0,10.0,32.0,0.0,0.0,3,0.0,low,2,0.31694586105783434,0
423,1,0.34,0.0,58016.36,0.0,8.0,32.0,0.0,1.0,0,0.0,low,2,0.5197996036202535,1
424,0,0.44,44464.0,41486.8,0.0,13.0,60.0,0.0,1.0,3,2.0,medium,3,0.5941942313235472,1
425,0,0.16,25647.0,55012.69,0.0,10.0,32.0,0.0,2.0,3,0.0,low,2,0.3868718033895916,0
426,0,0.38,47124.0,65021.45,2.0,9.0,5.0,0.0,0.0,2,2.0,low,2,0.557187659027365,1
427,0,0.37,32297.0,38007.39,0.0,8.0,32.0,0.0,1.0,2,0.0,low,2,0.557187659027365,1
428,0,0.13,16548.0,81903.84,0.0,7.0,29.0,0.0,1.0,2,0.0,low,2,0.31694586105783434,0
429,0,0.23,59636.0,60013.19,0.0,11.0,32.0,0.0,0.0,3,2.0,low,2,0.46548071967725424,0
430,0,0.22,30376.0,115026.59,0.0,13.0,19.0,0.0,0.0,1,2.0,medium,3,0.46548071967725424,0
431,0,0.25,0.0,55027.42,0.0,11.0,27.0,0.0,0.0,0,2.0,low,2,0.46548071967725424,0
432,0,0.26,8439.0,59418.69,0.0,15.0,5.0,0.0,0.0,0,0.0,low,2,0.46548071967725424,0
433,0,0.18,25647.0,126027.52,0.0,10.0,32.0,0.0,1.0,2,2.0,low,2,0.46548071967725424,0
434,0,0.18,24756.0,104040.35,0.0,9.0,32.0,0.0,2.0,1,0.0,low,2,0.46548071967725424,0
435,0,0.2,17500.0,78036.41,0.0,7.0,74.0,0.0,1.0,0,0.0,medium,3,0.46548071967725424,0
436,0,0.42,27458.0,30032.01,0.0,7.0,12.0,0.0,2.0,1,2.0,good,1,0.5941942313235472,1
437,0,0.3,0.0,34013.06,0.0,3.0,32.0,0.0,0.0,1,2.0,low,2,0.5197996036202535,1
438,1,0.52,25647.0,85013.92,0.0,10.0,32.0,0.0,2.0,3,0.0,medium,3,0.5941942313235472,1
439,0,0.42,51284.0,62027.2,0.0,14.0,32.0,0.0,2.0,1,0.0,low,2,0.5941942313235472,1
440,0,0.32,25647.0,55023.07,0.0,10.0,32.0,0.0,0.0,2,2.0,low,2,0.5197996036202535,1
441,0,0.42,32168.0,30043.5,0.0,8.0,32.0,0.0,0.0,2,0.0,medium,3,0.5941942313235472,1
442,1,0.39,0.0,48019.76,0.0,19.0,24.0,0.0,0.0,0,0.0,low,2,0.557187659027365,1
443,0,0.28,25647.0,142018.21,0.0,10.0,32.0,0.0,0.0,3,0.0,medium,3,0.46548071967725424,0
444,0,0.22,122870.0,120021.27,0.0,18.0,19.0,0.0,0.0,0,0.0,good,1,0.46548071967725424,0
445,1,0.18,21635.0,60019.73,0.0,19.0,32.0,0.0,1.0,2,2.0,medium,3,0.46548071967725424,0
446,0,0.38,9474.0,94024.16,0.0,7.0,32.0,0.0,0.0,2,0.0,low,2,0.557187659027365,1
447,0,0.22,89581.0,80025.33,0.0,15.0,46.0,0.0,1.0,1,2.0,good,1,0.46548071967725424,0
448,0,0.2,70221.0,59518.18,0.0,8.0,32.0,0.0,2.0,1,0.0,medium,3,0.46548071967725424,0
449,0,0.23,0.0,49035.03,0.0,8.0,17.0,0.0,2.0,2,2.0,low,2,0.46548071967725424,0
450,1,0.31,25647.0,42022.82,0.0,10.0,32.0,0.0,0.0,0,2.0,low,2,0.5197996036202535,1
451,1,0.25,0.0,22011.06,0.0,4.0,55.0,0.0,2.0,3,2.0,low,2,0.4051395622015246,0
452,1,0.42,0.0,80764.28,0.0,12.0,32.0,0.0,0.0,1,2.0,low,2,0.5941942313235472,1
453,0,0.27,19279.0,48014.72,0.0,9.0,32.0,0.0,0.0,2,0.0,low,2,0.46548071967725424,0
454,0,0.29,0.0,75031.68,0.0,8.0,32.0,0.0,2.0,1,2.0,low,2,0.5197996036202535,1
455,0,0.24,57832.0,74019.7,0.0,12.0,26.0,0.0,2.0,1,0.0,low,2,0.46548071967725424,0
456,1,0.39,25647.0,22813.71,0.0,10.0,46.0,0.0,1.0,0,0.0,low,2,0.557187659027365,1
457,0,0.22,2354.0,40019.07,0.0,6.0,52.0,0.0,1.0,1,2.0,low,2,0.4051395622015246,0
458,0,0.28,53268.0,36037.42,0.0,12.0,32.0,0.0,1.0,2,2.0,low,2,0.46548071967725424,0
459,0,0.32,90970.0,82016.83,0.0,11.0,73.0,0.0,0.0,3,2.0,low,2,0.5197996036202535,1
460,0,0.28,25435.0,41011.13,0.0,9.0,32.0,0.0,2.0,1,0.0,good,1,0.46548071967725424,0
461,0,0.17,22635.0,97022.39,0.0,13.0,32.0,0.0,0.0,2,2.0,low,2,0.3868718033895916,0
462,0,0.42,0.0,70027.65,0.0,17.0,72.0,0.0,1.0,2,2.0,low,2,0.5941942313235472,1
463,1,0.44,0.0,50030.48,0.0,14.0,32.0,1.0,0.0,2,2.0,low,2,0.5941942313235472,1
464,0,0.35,110955.0,140032.11,0.0,12.0,32.0,0.0,1.0,2,2.0,low,2,0.557187659027365,1
465,0,0.34,37149.0,137171.29,0.0,13.0,32.0,0.0,1.0,0,0.0,low,2,0.5197996036202535,1
466,0,0.26,25647.0,65023.08,0.0,12.0,32.0,0.0,2.0,2,2.0,low,2,0.46548071967725424,0
467,0,0.21,25647.0,28007.08,0.0,8.0,32.0,0.0,1.0,2,0.0,low,2,0.46548071967725424,0
