,target_default,score_3,risk_rate,credit_limit,income,n_defaulted_loans,n_issues,ok_since,n_bankruptcies,score_rating,score_rating_enc,situation
330,0,100.0,0.31,13365.0,200014.0,0.0,9.0,29.0,0.0,low,2,0
331,0,340.0,0.3,35909.0,42024.63,0.0,9.0,55.0,1.0,low,2,0
332,0,520.0,0.09,25647.0,62416.65,0.0,10.0,9.0,0.0,good,1,0
334,0,260.0,0.38,74562.0,124025.38,0.0,10.0,32.0,0.0,low,2,0
335,0,330.0,0.3,25647.0,126517.2,0.0,10.0,22.0,0.0,low,2,0
336,0,280.0,0.17,60256.0,126005.12,0.0,16.0,32.0,0.0,low,2,0
337,0,410.0,0.23,0.0,105019.37,0.0,5.0,32.0,0.0,medium,3,0
338,0,400.0,0.2,79019.0,105029.31,0.0,17.0,31.0,0.0,medium,3,0
339,0,430.0,0.22,8321.0,18023.18,0.0,6.0,32.0,0.0,medium,3,0
342,0,390.0,0.46,21456.0,54017.71,0.0,10.0,32.0,0.0,low,2,0
343,0,260.0,0.34,25647.0,18019.93,0.0,10.0,34.0,0.0,low,2,0
344,0,220.0,0.16,11389.0,40023.42,0.0,15.0,56.0,0.0,low,2,0
345,0,270.0,0.37,0.0,47040.66,0.0,12.0,36.0,0.0,low,2,0
346,0,340.0,0.29,12328.0,52013.85,0.0,4.0,32.0,0.0,low,2,0
347,0,320.0,0.26,19900.0,50021.09,0.0,9.0,32.0,0.0,low,2,0
348,0,430.0,0.1,0.0,50979.54,0.0,5.0,32.0,0.0,medium,3,0
349,0,350.0,0.44,0.0,16013.95,0.0,9.0,30.0,0.0,low,2,0
350,1,260.0,0.16,11016.0,125019.79,0.0,8.0,38.0,0.0,low,2,cured
352,1,300.0,0.36,0.0,41023.68,0.0,15.0,80.0,0.0,low,2,cured
353,1,190.0,0.23,61796.0,68025.92,0.0,12.0,12.0,0.0,low,2,cured
354,1,520.0,0.24,18375.0,48037.6,0.0,12.0,32.0,0.0,good,1,cured
355,0,690.0,0.49,32594.0,62984.51,0.0,9.0,34.0,0.0,excellent,0,0
356,0,240.0,0.23,25647.0,45035.26,0.0,10.0,32.0,0.0,low,2,0
357,0,250.0,0.24,25647.0,50030.34,0.0,10.0,76.0,1.0,low,2,0
358,0,460.0,0.19,25647.0,72014.38,0.0,10.0,32.0,0.0,medium,3,0
359,0,250.0,0.19,139311.0,65038.39,0.0,14.0,32.0,0.0,low,2,0
360,0,510.0,0.22,26948.0,52030.17,0.0,8.0,34.0,0.0,good,1,0
361,0,310.0,0.46,32267.0,47616.0,0.0,10.0,32.0,0.0,low,2,0
362,1,250.0,0.21,0.0,35033.7,0.0,4.0,32.0,0.0,low,2,cured
363,0,480.0,0.44,25647.0,65015.42,0.0,10.0,14.0,0.0,medium,3,0
364,0,450.0,0.29,61385.0,120018.81,0.0,10.0,11.0,0.0,medium,3,0
365,1,430.0,0.21,25647.0,65036.92,0.0,10.0,52.0,0.0,medium,3,cured
366,0,630.0,0.14,35554.0,46016.94,0.0,12.0,20.0,0.0,excellent,0,0
367,1,280.0,0.23,315049.0,250029.74,0.0,25.0,32.0,0.0,low,2,cured
368,0,290.0,0.25,0.0,57023.54,0.0,7.0,32.0,0.0,low,2,0
370,0,360.0,0.24,53206.0,46022.05,0.0,17.0,34.0,0.0,low,2,0
371,0,230.0,0.21,13816.0,120023.74,0.0,9.0,68.0,0.0,low,2,0
372,1,260.0,0.26,25647.0,32532.32,0.0,10.0,32.0,0.0,low,2,cured
373,0,540.0,0.3,112151.0,48476.14,0.0,18.0,32.0,0.0,good,1,0
374,0,430.0,0.25,25647.0,60019.77,0.0,16.0,18.0,0.0,medium,3,0
375,0,440.0,0.25,25647.0,86003.48,0.0,10.0,32.0,0.0,medium,3,0
376,1,270.0,0.27,22663.0,65024.44,1.0,10.0,10.0,0.0,low,2,cured
377,1,400.0,0.44,25647.0,42020.14,0.0,10.0,32.0,0.0,medium,3,cured
378,0,390.0,0.26,25647.0,56034.75,0.0,10.0,32.0,0.0,low,2,0
379,1,240.0,0.05,145623.0,156019.3,0.0,12.0,32.0,0.0,low,2,cured
380,0,450.0,0.47,22766.0,27073.96,0.0,6.0,32.0,0.0,medium,3,0
381,1,500.0,0.43,5803.0,74812.51,0.0,13.0,24.0,1.0,medium,3,cured
383,0,290.0,0.38,25647.0,65018.26,0.0,10.0,32.0,1.0,low,2,0
384,0,230.0,0.28,25647.0,20013.62,0.0,10.0,32.0,0.0,low,2,0
385,0,410.0,0.27,89488.0,80035.48,0.0,20.0,32.0,0.0,medium,3,0
386,0,340.0,0.38,25647.0,80045.93,0.0,10.0,46.0,0.0,low,2,0
387,0,260.0,0.12,20595.0,90024.12,0.0,11.0,32.0,0.0,low,2,0
388,0,420.0,0.32,26926.0,40023.38,0.0,10.0,32.0,1.0,medium,3,0
389,1,360.0,0.23,4831.0,17018.35,0.0,7.0,32.0,0.0,low,2,cured
390,0,420.0,0.38,42684.0,48015.57,0.0,12.0,32.0,1.0,medium,3,0
391,0,200.0,0.31,12770.0,80026.64,0.0,20.0,37.0,0.0,low,2,0
392,0,480.0,0.44,20722.0,31020.64,0.0,16.0,32.0,0.0,medium,3,0
393,0,140.0,0.2,25647.0,102027.66,0.0,10.0,8.0,0.0,low,2,0
394,0,300.0,0.16,26378.0,64017.27,0.0,10.0,31.0,0.0,low,2,0
395,1,320.0,0.44,0.0,60018.5,0.0,10.0,3.0,0.0,low,2,cured
396,1,400.0,0.27,89477.0,95034.44,0.0,12.0,10.0,0.0,medium,3,cured
397,1,180.0,0.22,25647.0,87245.62,0.0,10.0,41.0,1.0,low,2,cured
398,0,320.0,0.31,25647.0,130017.53,0.0,10.0,32.0,0.0,low,2,0
399,1,210.0,0.16,25647.0,128032.81,0.0,10.0,32.0,0.0,low,2,cured
400,1,200.0,0.16,20216.0,35008.22,0.0,15.0,9.0,0.0,low,2,cured
401,1,530.0,0.2,8769.0,30226.45,0.0,12.0,32.0,1.0,good,1,cured
402,0,530.0,0.27,85877.0,84929.34,0.0,10.0,32.0,0.0,good,1,0
403,0,360.0,0.22,52687.0,70035.45,0.0,10.0,32.0,0.0,low,2,0
404,0,580.0,0.52,25647.0,140016.44,0.0,16.0,36.0,0.0,good,1,0
405,0,350.0,0.43,46824.0,80012.42,0.0,18.0,32.0,0.0,low,2,0
406,0,440.0,0.3,46253.0,39924.31,0.0,6.0,32.0,1.0,medium,3,0
407,0,310.0,0.36,10253.0,81311.35,0.0,8.0,28.0,0.0,low,2,0
409,0,240.0,0.31,25647.0,103023.58,0.0,10.0,12.0,0.0,low,2,0
410,0,460.0,0.28,4000.0,41011.98,0.0,9.0,32.0,0.0,medium,3,0
411,1,540.0,0.43,10392.0,90020.79,0.0,12.0,19.0,0.0,good,1,cured
412,0,260.0,0.18,29183.0,175015.4,0.0,10.0,8.0,0.0,low,2,0
413,0,430.0,0.52,64188.0,114191.97,0.0,15.0,10.0,0.0,medium,3,0
414,0,320.0,0.23,3405.0,70024.62,0.0,5.0,32.0,1.0,low,2,0
415,0,350.0,0.19,25647.0,50022.74,0.0,10.0,32.0,0.0,low,2,0
416,0,370.0,0.32,25647.0,61211.81,0.0,10.0,70.0,0.0,low,2,0
417,0,180.0,0.35,0.0,29026.52,0.0,5.0,32.0,1.0,low,2,0
418,0,550.0,0.41,25926.0,77025.21,0.0,16.0,52.0,0.0,good,1,0
419,0,460.0,0.36,13004.0,23249.32,0.0,8.0,32.0,0.0,medium,3,0
420,0,180.0,0.37,0.0,55204.78,0.0,4.0,32.0,0.0,low,2,0
421,0,360.0,0.5,25647.0,108008.32,0.0,10.0,20.0,0.0,low,2,0
422,1,390.0,0.24,62863.0,75026.32,0.0,17.0,32.0,0.0,low,2,cured
423,0,640.0,0.3,15000.0,50010.49,0.0,18.0,15.0,0.0,excellent,0,0
424,0,300.0,0.25,5000.0,52035.69,0.0,9.0,36.0,0.0,low,2,0
425,0,380.0,0.44,19263.0,60021.64,0.0,9.0,32.0,1.0,low,2,0
426,0,380.0,0.33,0.0,39810.27,0.0,7.0,32.0,0.0,low,2,0
427,0,460.0,0.2,25647.0,39934.39,0.0,10.0,32.0,0.0,medium,3,0
428,0,190.0,0.36,4000.0,85025.59,0.0,7.0,14.0,0.0,low,2,0
429,0,270.0,0.34,55539.0,80029.64,0.0,9.0,8.0,0.0,low,2,0
430,0,240.0,0.13,25647.0,50041.41,0.0,10.0,32.0,0.0,low,2,0
431,0,430.0,0.19,113406.0,74022.2,0.0,24.0,16.0,0.0,medium,3,0
432,0,220.0,0.2,22625.0,55025.42,0.0,14.0,53.0,0.0,low,2,0
433,0,280.0,0.27,0.0,60015.85,0.0,8.0,32.0,0.0,low,2,0
435,1,300.0,0.2,136416.0,101030.22,0.0,20.0,32.0,0.0,low,2,cured
436,0,500.0,0.27,44017.0,43010.58,0.0,8.0,32.0,1.0,medium,3,0
437,0,330.0,0.36,46004.0,115023.35,0.0,11.0,12.0,0.0,low,2,0
438,0,330.0,0.13,25000.0,80042.33,0.0,15.0,32.0,0.0,low,2,0
439,1,220.0,0.23,20470.0,85022.4,0.0,12.0,32.0,0.0,low,2,cured
440,0,410.0,0.24,25647.0,35035.26,0.0,10.0,70.0,0.0,medium,3,0
442,0,330.0,0.39,25647.0,281046.62,0.0,10.0,32.0,0.0,low,2,0
443,0,330.0,0.37,36286.0,90019.85,0.0,13.0,32.0,0.0,low,2,0
444,0,370.0,0.35,0.0,41013.7,0.0,11.0,32.0,0.0,low,2,0
445,0,270.0,0.32,0.0,30033.41,0.0,9.0,32.0,0.0,low,2,0
446,0,310.0,0.29,15597.0,38011.09,0.0,13.0,32.0,1.0,low,2,0
447,0,480.0,0.32,35267.0,58036.39,0.0,15.0,7.0,0.0,medium,3,0
448,0,410.0,0.72,67266.0,74640.39,0.0,13.0,23.0,0.0,medium,3,0
449,0,110.0,0.15,25647.0,58020.92,0.0,10.0,32.0,0.0,low,2,0
450,1,250.0,0.34,0.0,58016.36,0.0,8.0,32.0,0.0,low,2,cured
451,0,450.0,0.44,44464.0,41486.8,0.0,13.0,60.0,0.0,medium,3,0
452,0,330.0,0.16,25647.0,55012.69,0.0,10.0,32.0,0.0,low,2,0
453,0,390.0,0.38,47124.0,65021.45,2.0,9.0,5.0,0.0,low,2,workout
454,0,350.0,0.37,32297.0,38007.39,0.0,8.0,32.0,0.0,low,2,0
455,0,310.0,0.13,16548.0,81903.84,0.0,7.0,29.0,0.0,low,2,0
456,0,320.0,0.23,59636.0,60013.19,0.0,11.0,32.0,0.0,low,2,0
457,0,420.0,0.22,30376.0,115026.59,0.0,13.0,19.0,0.0,medium,3,0
459,0,360.0,0.25,0.0,55027.42,0.0,11.0,27.0,0.0,low,2,0
460,0,330.0,0.26,8439.0,59418.69,0.0,15.0,5.0,0.0,low,2,0
461,0,190.0,0.18,25647.0,126027.52,0.0,10.0,32.0,0.0,low,2,0
462,0,340.0,0.18,24756.0,104040.35,0.0,9.0,32.0,0.0,low,2,0
463,0,480.0,0.2,17500.0,78036.41,0.0,7.0,74.0,0.0,medium,3,0
464,0,580.0,0.42,27458.0,30032.01,0.0,7.0,12.0,0.0,good,1,0
465,0,210.0,0.3,0.0,34013.06,0.0,3.0,32.0,0.0,low,2,0
466,1,410.0,0.52,25647.0,85013.92,0.0,10.0,32.0,0.0,medium,3,cured
467,0,350.0,0.42,51284.0,62027.2,0.0,14.0,32.0,0.0,low,2,0
469,0,330.0,0.32,25647.0,55023.07,0.0,10.0,32.0,0.0,low,2,0
470,0,480.0,0.42,32168.0,30043.5,0.0,8.0,32.0,0.0,medium,3,0
471,1,360.0,0.39,0.0,48019.76,0.0,19.0,24.0,0.0,low,2,cured
473,0,410.0,0.28,25647.0,142018.21,0.0,10.0,32.0,0.0,medium,3,0
474,0,550.0,0.22,122870.0,120021.27,0.0,18.0,19.0,0.0,good,1,0
476,1,400.0,0.18,21635.0,60019.73,0.0,19.0,32.0,0.0,medium,3,cured
477,0,360.0,0.38,9474.0,94024.16,0.0,7.0,32.0,0.0,low,2,0
478,0,600.0,0.22,89581.0,80025.33,0.0,15.0,46.0,0.0,good,1,0
479,0,500.0,0.2,70221.0,59518.18,0.0,8.0,32.0,0.0,medium,3,0
480,0,330.0,0.23,0.0,49035.03,0.0,8.0,17.0,0.0,low,2,0
481,1,350.0,0.31,25647.0,42022.82,0.0,10.0,32.0,0.0,low,2,cured
482,1,210.0,0.25,0.0,22011.06,0.0,4.0,55.0,0.0,low,2,cured
483,1,380.0,0.42,0.0,80764.28,0.0,12.0,32.0,0.0,low,2,cured
484,0,310.0,0.27,19279.0,48014.72,0.0,9.0,32.0,0.0,low,2,0
486,0,270.0,0.29,0.0,75031.68,0.0,8.0,32.0,0.0,low,2,0
487,0,320.0,0.24,57832.0,74019.7,0.0,12.0,26.0,0.0,low,2,0
488,1,290.0,0.39,25647.0,22813.71,0.0,10.0,46.0,0.0,low,2,cured
489,0,120.0,0.22,2354.0,40019.07,0.0,6.0,52.0,0.0,low,2,0
491,0,360.0,0.28,53268.0,36037.42,0.0,12.0,32.0,0.0,low,2,0
492,0,330.0,0.32,90970.0,82016.83,0.0,11.0,73.0,0.0,low,2,0
493,0,540.0,0.28,25435.0,41011.13,0.0,9.0,32.0,0.0,good,1,0
495,0,180.0,0.17,22635.0,97022.39,0.0,13.0,32.0,0.0,low,2,0
496,0,390.0,0.42,0.0,70027.65,0.0,17.0,72.0,0.0,low,2,0
497,1,210.0,0.44,0.0,50030.48,0.0,14.0,32.0,1.0,low,2,cured
498,0,320.0,0.35,110955.0,140032.11,0.0,12.0,32.0,0.0,low,2,0
499,0,290.0,0.34,37149.0,137171.29,0.0,13.0,32.0,0.0,low,2,0
500,0,320.0,0.26,25647.0,65023.08,0.0,12.0,32.0,0.0,low,2,0
501,0,360.0,0.21,25647.0,28007.08,0.0,8.0,32.0,0.0,low,2,0
502,1,300.0,0.26,25647.0,26499.16,0.0,10.0,32.0,0.0,low,2,cured
503,0,220.0,0.25,74116.0,150027.0,1.0,13.0,9.0,0.0,low,2,workout
504,0,270.0,0.35,25647.0,90015.89,0.0,9.0,7.0,0.0,low,2,0
505,0,400.0,0.2,14089.0,110027.85,0.0,10.0,32.0,0.0,medium,3,0
507,0,290.0,0.16,25647.0,87532.72,0.0,10.0,47.0,0.0,low,2,0
508,0,440.0,0.4,24204.0,30020.94,0.0,12.0,32.0,0.0,medium,3,0
509,0,370.0,0.33,38278.0,68861.71,0.0,30.0,26.0,0.0,low,2,0
510,0,300.0,0.28,25647.0,50022.65,0.0,10.0,32.0,1.0,low,2,0
511,1,270.0,0.55,19919.0,78024.98,0.0,22.0,32.0,0.0,low,2,cured
512,0,330.0,0.19,25647.0,55014.92,0.0,10.0,32.0,0.0,low,2,0
513,1,320.0,0.11,25647.0,98127.71,0.0,10.0,32.0,0.0,low,2,cured
514,0,340.0,0.1,76511.0,235030.38,0.0,12.0,13.0,0.0,low,2,0
515,0,480.0,0.4,11459.0,50017.57,0.0,7.0,32.0,0.0,medium,3,0
516,0,260.0,0.36,76709.0,72013.0,0.0,13.0,32.0,0.0,low,2,0
517,0,380.0,0.2,25647.0,36017.0,0.0,10.0,32.0,0.0,low,2,0
518,0,310.0,0.35,42739.0,127015.94,0.0,8.0,32.0,0.0,low,2,0
519,1,600.0,0.4,45262.0,70032.57,0.0,12.0,30.0,0.0,good,1,cured
520,0,350.0,0.19,9628.0,25028.76,0.0,8.0,30.0,0.0,low,2,0
521,0,390.0,0.29,25647.0,33015.23,0.0,11.0,32.0,0.0,low,2,0
522,0,460.0,0.22,25647.0,78335.3,0.0,10.0,32.0,0.0,medium,3,0
523,0,380.0,0.27,6167.0,42026.11,0.0,5.0,32.0,0.0,low,2,0
524,0,380.0,0.19,25647.0,31019.52,0.0,10.0,32.0,0.0,low,2,0
525,0,210.0,0.24,21036.0,90023.55,0.0,15.0,43.0,0.0,low,2,0
526,0,440.0,0.38,25647.0,50027.63,0.0,10.0,32.0,0.0,medium,3,0
527,0,470.0,0.27,104215.0,84457.33,0.0,12.0,32.0,0.0,medium,3,0
528,0,240.0,0.5,25647.0,118021.0,0.0,10.0,26.0,0.0,low,2,0
529,0,370.0,0.35,165255.0,105030.41,0.0,24.0,37.0,0.0,low,2,0
530,1,370.0,0.25,35417.0,48015.37,0.0,9.0,17.0,0.0,low,2,cured
531,0,210.0,0.27,9000.0,106011.77,0.0,11.0,32.0,0.0,low,2,0
533,1,430.0,0.24,31990.0,60483.33,0.0,19.0,32.0,0.0,medium,3,cured
534,0,340.0,0.46,25647.0,33027.79,0.0,10.0,32.0,0.0,low,2,0
535,0,460.0,0.3,25647.0,41641.54,0.0,10.0,48.0,0.0,medium,3,0
536,0,230.0,0.44,25647.0,75028.53,0.0,10.0,18.0,0.0,low,2,0
537,0,320.0,0.16,36112.0,85032.82,0.0,4.0,32.0,0.0,low,2,0
538,0,530.0,0.35,5174.0,40017.93,0.0,11.0,32.0,0.0,good,1,0
539,0,480.0,0.31,51261.0,84025.78,0.0,15.0,14.0,0.0,medium,3,0
540,0,590.0,0.32,61334.0,70029.76,0.0,15.0,32.0,0.0,good,1,0
541,0,450.0,0.26,31832.0,40036.17,0.0,10.0,32.0,0.0,medium,3,0
542,0,360.0,0.16,78861.0,120028.85,0.0,6.0,32.0,0.0,low,2,0
543,1,220.0,0.29,25647.0,68016.18,0.0,10.0,21.0,0.0,low,2,cured
544,0,270.0,0.38,11969.0,75013.61,0.0,11.0,50.0,0.0,low,2,0
545,0,410.0,0.19,25647.0,24980.56,0.0,10.0,32.0,0.0,medium,3,0
546,0,310.0,0.33,55284.0,55031.13,0.0,11.0,32.0,0.0,low,2,0
547,0,160.0,0.35,0.0,70017.28,0.0,7.0,22.0,0.0,low,2,0
548,0,450.0,0.23,36164.0,70015.62,0.0,11.0,32.0,0.0,medium,3,0
549,0,380.0,0.36,0.0,32007.37,0.0,12.0,32.0,0.0,low,2,0
550,0,470.0,0.3,21445.0,25026.03,0.0,9.0,32.0,1.0,medium,3,0
551,1,130.0,0.12,8602.0,105026.84,0.0,6.0,48.0,0.0,low,2,cured
552,0,410.0,0.29,19930.0,60009.19,0.0,14.0,32.0,0.0,medium,3,0
553,0,330.0,0.21,23359.0,98012.51,0.0,14.0,1.0,0.0,low,2,0
554,0,470.0,0.22,44025.0,28526.97,0.0,19.0,32.0,0.0,medium,3,0
555,0,350.0,0.26,25647.0,78031.11,0.0,10.0,11.0,0.0,low,2,0
556,0,350.0,0.19,25647.0,60037.56,0.0,10.0,76.0,0.0,low,2,0
557,0,620.0,0.21,28120.0,38812.73,0.0,20.0,32.0,0.0,excellent,0,0
558,0,340.0,0.4,47554.0,85026.24,0.0,8.0,23.0,0.0,low,2,0
559,0,200.0,0.34,42267.0,130030.0,0.0,14.0,32.0,0.0,low,2,0
560,0,310.0,0.26,0.0,85018.71,0.0,3.0,32.0,0.0,low,2,0
561,0,600.0,0.27,25647.0,49019.81,0.0,10.0,32.0,0.0,good,1,0
562,1,310.0,0.27,44144.0,117019.26,0.0,14.0,32.0,0.0,low,2,cured
563,0,560.0,0.08,25647.0,33020.53,0.0,10.0,32.0,0.0,good,1,0
564,0,410.0,0.21,63036.0,81037.68,0.0,11.0,32.0,0.0,medium,3,0
565,0,310.0,0.13,25647.0,50029.2,0.0,9.0,32.0,0.0,low,2,0
566,0,170.0,0.31,0.0,75013.99,0.0,10.0,32.0,1.0,low,2,0
567,1,290.0,0.44,25647.0,75040.48,0.0,10.0,32.0,0.0,low,2,cured
568,0,320.0,0.34,31489.0,40519.37,0.0,10.0,32.0,0.0,low,2,0
569,0,350.0,0.27,169084.0,40025.83,0.0,16.0,32.0,0.0,low,2,0
570,0,360.0,0.09,43901.0,160010.45,0.0,16.0,32.0,0.0,low,2,0
571,1,340.0,0.26,53894.0,100027.0,0.0,9.0,48.0,0.0,low,2,cured
572,0,380.0,0.18,25647.0,60019.44,0.0,14.0,32.0,0.0,low,2,0
573,0,520.0,0.24,25647.0,48025.19,0.0,10.0,32.0,0.0,good,1,0
574,0,210.0,0.21,25647.0,141036.69,0.0,10.0,32.0,0.0,low,2,0
575,0,460.0,0.28,52264.0,240010.18,0.0,10.0,32.0,0.0,medium,3,0
576,1,380.0,0.15,25647.0,40021.5,0.0,16.0,32.0,0.0,low,2,cured
578,0,400.0,0.2,21422.0,62025.25,0.0,15.0,28.0,0.0,medium,3,0
579,0,280.0,0.34,71203.0,180019.82,0.0,11.0,15.0,0.0,low,2,0
580,0,200.0,0.17,25647.0,62013.63,0.0,10.0,32.0,0.0,low,2,0
582,0,390.0,0.3,25647.0,40012.83,0.0,16.0,44.0,0.0,low,2,0
583,0,190.0,0.46,5586.0,75015.24,0.0,11.0,32.0,0.0,low,2,0
584,0,450.0,0.16,10807.0,55015.24,0.0,8.0,32.0,0.0,medium,3,0
585,0,280.0,0.33,25647.0,45042.05,0.0,10.0,32.0,0.0,low,2,0
586,0,270.0,0.27,0.0,71037.92,0.0,9.0,32.0,0.0,low,2,0
587,1,470.0,0.33,8927.0,25016.64,0.0,9.0,48.0,0.0,medium,3,cured
588,0,270.0,0.2,47192.0,84819.38,0.0,13.0,15.0,0.0,low,2,0
589,0,410.0,0.12,9000.0,55021.72,0.0,8.0,22.0,0.0,medium,3,0
590,0,210.0,0.08,25647.0,38422.61,0.0,10.0,48.0,0.0,low,2,0
591,0,400.0,0.38,22100.0,55025.97,0.0,8.0,32.0,0.0,medium,3,0
592,0,360.0,0.24,0.0,35012.63,0.0,7.0,32.0,0.0,low,2,0
593,0,300.0,0.33,15384.0,70029.5,0.0,16.0,48.0,0.0,low,2,0
594,0,480.0,0.34,15000.0,62027.76,0.0,11.0,44.0,0.0,medium,3,0
595,0,460.0,0.46,21922.0,64024.32,0.0,6.0,32.0,0.0,medium,3,0
596,0,440.0,0.29,25647.0,72025.65,0.0,10.0,32.0,0.0,medium,3,0
597,0,480.0,0.32,50601.0,71742.44,0.0,10.0,32.0,0.0,medium,3,0
598,0,290.0,0.19,25647.0,40811.18,0.0,10.0,32.0,1.0,low,2,0
599,0,130.0,0.2,25647.0,87018.11,0.0,5.0,59.0,0.0,low,2,0
600,0,320.0,0.26,12652.0,75034.48,0.0,19.0,38.0,0.0,low,2,0
601,0,470.0,0.38,72196.0,102040.73,0.0,18.0,42.0,0.0,medium,3,0
602,0,310.0,0.29,25647.0,21028.2,0.0,10.0,21.0,0.0,low,2,0
603,1,440.0,0.36,147118.0,63510.57,0.0,18.0,32.0,0.0,medium,3,cured
604,0,560.0,0.37,72620.0,85013.17,0.0,18.0,8.0,0.0,good,1,0
605,0,570.0,0.41,21742.0,135028.71,0.0,23.0,18.0,0.0,good,1,0
606,0,220.0,0.36,31344.0,62024.95,0.0,5.0,4.0,0.0,low,2,0
607,0,510.0,0.15,26632.0,69026.57,0.0,9.0,39.0,0.0,good,1,0
608,0,280.0,0.25,54959.0,94286.84,0.0,12.0,32.0,0.0,low,2,0
609,0,350.0,0.3,25647.0,38735.21,0.0,20.0,32.0,0.0,low,2,0
610,0,270.0,0.28,25647.0,43029.2,0.0,10.0,32.0,0.0,low,2,0
611,1,290.0,0.22,20234.0,84019.09,0.0,15.0,41.0,0.0,low,2,cured
612,1,300.0,0.28,10398.0,110233.44,0.0,13.0,7.0,0.0,low,2,cured
613,1,350.0,0.34,18119.0,45675.67,0.0,11.0,32.0,0.0,low,2,cured
614,1,230.0,0.38,3374.0,59030.02,0.0,14.0,32.0,0.0,low,2,cured
615,0,460.0,0.22,10400.0,41025.18,0.0,4.0,32.0,0.0,medium,3,0
616,0,220.0,0.3,25647.0,95697.53,0.0,10.0,30.0,0.0,low,2,0
617,0,240.0,0.38,10000.0,35012.92,0.0,9.0,38.0,0.0,low,2,0
618,0,340.0,0.2,25647.0,63626.64,0.0,10.0,32.0,0.0,low,2,0
619,0,200.0,0.25,0.0,240022.81,0.0,8.0,32.0,0.0,low,2,0
620,0,670.0,0.4,34187.0,56019.25,0.0,12.0,57.0,0.0,excellent,0,0
621,0,340.0,0.33,40098.0,68020.08,0.0,13.0,32.0,0.0,low,2,0
622,0,380.0,0.13,106141.0,143026.25,0.0,23.0,32.0,0.0,low,2,0
623,0,380.0,0.29,5520.0,36009.66,0.0,9.0,32.0,0.0,low,2,0
624,0,470.0,0.32,13110.0,40030.88,0.0,13.0,8.0,0.0,medium,3,0
625,0,440.0,0.34,25647.0,31517.69,0.0,10.0,32.0,0.0,medium,3,0
626,0,290.0,0.19,20345.0,85015.41,0.0,9.0,33.0,0.0,low,2,0
627,0,420.0,0.24,88955.0,140014.61,0.0,21.0,59.0,1.0,medium,3,0
628,0,220.0,0.3,25647.0,75038.4,0.0,8.0,32.0,0.0,low,2,0
629,0,230.0,0.3,16635.0,91308.94,0.0,15.0,32.0,0.0,low,2,0
630,0,420.0,0.34,30384.0,39021.63,0.0,6.0,48.0,0.0,medium,3,0
631,1,610.0,0.34,21071.0,47526.14,0.0,10.0,62.0,0.0,excellent,0,cured
632,0,340.0,0.12,33201.0,85014.57,0.0,7.0,41.0,0.0,low,2,0
633,0,270.0,0.26,14140.0,37016.85,0.0,5.0,32.0,0.0,low,2,0
634,0,350.0,0.34,59643.0,150015.54,0.0,11.0,32.0,0.0,low,2,0
635,0,290.0,0.51,55646.0,114023.34,1.0,8.0,13.0,0.0,low,2,workout
636,0,250.0,0.29,25647.0,40056.4,0.0,10.0,40.0,0.0,low,2,0
637,0,320.0,0.28,82732.0,125013.28,0.0,11.0,28.0,0.0,low,2,0
638,0,310.0,0.37,61213.0,95032.83,0.0,14.0,20.0,0.0,low,2,0
639,0,280.0,0.31,38407.0,65030.48,0.0,13.0,66.0,1.0,low,2,0
640,1,330.0,0.33,32495.0,27599.01,0.0,14.0,32.0,0.0,low,2,cured
641,0,280.0,0.41,20617.0,32030.2,0.0,14.0,59.0,1.0,low,2,0
642,0,420.0,0.3,25647.0,80016.69,0.0,19.0,32.0,0.0,medium,3,0
643,0,240.0,0.33,20699.0,75044.96,0.0,9.0,27.0,0.0,low,2,0
644,1,230.0,0.51,7950.0,42529.28,0.0,5.0,74.0,0.0,low,2,cured
645,0,430.0,0.32,46422.0,70680.26,0.0,7.0,15.0,0.0,medium,3,0
646,0,360.0,0.35,32334.0,71032.28,0.0,15.0,32.0,0.0,low,2,0
647,1,350.0,0.18,39780.0,50034.67,0.0,5.0,32.0,0.0,low,2,cured
648,1,240.0,0.37,0.0,40020.78,0.0,11.0,54.0,0.0,low,2,cured
649,0,240.0,0.13,0.0,87017.88,0.0,8.0,32.0,0.0,low,2,0
650,0,190.0,0.21,45422.0,40010.31,0.0,9.0,32.0,0.0,low,2,0
651,0,730.0,0.18,25647.0,45024.04,0.0,10.0,32.0,0.0,excellent,0,0
653,1,270.0,0.33,49548.0,83933.14,0.0,7.0,32.0,0.0,low,2,cured
654,0,230.0,0.11,25647.0,73419.26,0.0,10.0,32.0,0.0,low,2,0
655,0,310.0,0.21,34553.0,90024.79,0.0,10.0,32.0,0.0,low,2,0
657,0,360.0,0.33,41399.0,90007.7,0.0,10.0,32.0,0.0,low,2,0
658,0,370.0,0.47,12077.0,65038.19,0.0,21.0,30.0,0.0,low,2,0
659,0,320.0,0.31,0.0,48021.23,0.0,6.0,42.0,0.0,low,2,0
660,0,430.0,0.4,50991.0,130022.48,0.0,10.0,38.0,0.0,medium,3,0
662,0,320.0,0.46,42840.0,60030.74,0.0,11.0,29.0,0.0,low,2,0
663,1,290.0,0.26,0.0,43016.98,0.0,6.0,32.0,0.0,low,2,cured
664,0,260.0,0.34,25647.0,38019.81,0.0,10.0,32.0,0.0,low,2,0
665,0,430.0,0.38,82265.0,85015.16,0.0,21.0,17.0,0.0,medium,3,0
666,0,340.0,0.48,62390.0,125017.92,0.0,18.0,32.0,0.0,low,2,0
